Producto;Ingrediente activo;Form.;Uso Agricola;Reg. ICA;Cat. Tox.;Cultivo;Nombre común;Nombre científico;Dosis;PC ;PR ;Grupo;Subgrupo;Grupo;Subgrupo;;;;
DIMETOX E-40 EC;Dimetoato;EC;Insecticida;1854;II;Frutales;Minadores;Saissetia ceffeae;250 cc/100 L de agua;SIN INFO;SIN INFO;;;;;;;;
DIMETOX E-40 EC;Dimetoato;EC;Insecticida;1854;II;Fríjol;Lorito verde;Empoasca sp.;0.4 - 0.75 L/ha;SIN INFO;SIN INFO;;;;;;;;
DIMETOX E-40 EC;Dimetoato;EC;Insecticida;1854;II;Soya;Mosca blanca;Bemisia tabaci;0.5 - 1 L/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Algodón;Gusano cogollero;Spodoptera spp.;250 g/ha;14 días;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Algodón;Gusano de las hojas ;Alabama argillacea;150 g/ha;14 días;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Algodón;Gusano bellotero;Heliothis virescens;700 g/ha;14 días;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Algodón;Falso medidor;Trichoplusia ni;250 g/ha;14 días;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Soya;Gusano de las hojas ;Anticarsia gemmatalis;100 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Soya;Gusano cogollero;Spodoptera spp.;250 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Soya;Plusinidos;Trichoplusia ni;250 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Soya;Plusinidos;Peseudoplusia includens;250 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Arroz;Gusano cogollero;Spodoptera spp.;250 g/ha;10 días;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Arroz;Minador del follaje;Hydrellia sp.;250 - 300 g/ha;10 días;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Sorgo;Gusano cogollero;Spodoptera frugiperda;250 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Sorgo;Plagas de la panoja;Dichomeris sp.;300 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Sorgo;Plagas de la panoja;Celama sorghiella;300 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Sorgo;Plagas de la panoja;Pococera atramentalis;300 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Maíz;Gusano cogollero;Spodoptera frugiperda;250 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Palma africana;Gusano araña verde;Euprosterna oleasa;300 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Palma africana;Gusano cabrito;Opsiphanes casina;250 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Palma africana;Gusano caballito;Sibine sp.;250 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Tomate;Gusano cogollero;Tuta absoluta;300 - 400 g/ha;7 días;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Yuca;Gusano cachón;Erinnys ello;100 - 150 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 25 WP;Diflubenzuron;WP;Insecticida;1206;IV;Papa ;Gusano blanco;Premnotrypes vorax;350 g/ha;N.A.;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Algodón;Gusano cogollero;Spodoptera spp.;130 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Algodón;Gusano de las hojas ;Alabama argillacea;78 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Algodón;Gusano bellotero;Heliothis virescens;260 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Algodón;Falso medidor;Trichoplusia ni;130 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Soya;Gusano del follaje;Anticarsia gemmatalis;78 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Soya;Gusano cogollero;Spodoptera frugiperda;130 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Soya;Trichoplusia;Trichoplusia ni;78 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Soya;Falso gusano medidor;Peseudoplusia includens;78 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Arroz;Gusano cogollero;Spodoptera frugiperda;130 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Arroz;Minador del follaje;Hydrellia sp.;130 - 156 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Maíz;Gusano cogollero;Spodoptera frugiperda;130 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Sorgo;Gusano cogollero;Spodoptera frugiperda;130 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Palma africana;Gusano cabrito;Opsiphanes casina;130 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Palma africana;Gusano caballito;Sibine sp.;130 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Palma africana;Gusano caballito;Europrosterna oleasea;156 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Palma africana;Gusano caballito;Euclea sp.;156 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Palma africana;Gusano caballito;Aciaga sp.;156 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Tomate;Gusano medidor del follaje;Scrobipalpula absoluta;208 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DIMILIN® 48 SC;Diflubenzuron;SC;Insecticida;2519;III;Yuca;Gusano cachón;Erinnys ello;78 cc/ha;SIN INFO;SIN INFO;;;;;;;;
DINASTIA® 100 EC;Deltametrina;EC;Insecticida;0074;II;Algodón;Gusano rosado;Sacadodes pyralis;0.15 - 0.175 L/ha;15 días;12 horas;;;;;;;;
DINASTIA® 100 EC;Deltametrina;EC;Insecticida;0074;II;Arroz;Gusano cogollero;Spodoptera frugiperda;0.125 - 0.15 L/ha;20 días;12 horas;;;;;;;;
DINASTIA® 100 EC;Deltametrina;EC;Insecticida;0074;II;Arroz;Cucarro;Euetheola bidentata;0.175 - 0.2 L/ha;20 días;12 horas;;;;;;;;
DINASTIA® 100 EC;Deltametrina;EC;Insecticida;0074;II;Arroz;Minador;Hydrellia griseola;0.15 - 0.2 L/ha;20 días;12 horas;;;;;;;;
DINASTIA® 100 EC;Deltametrina;EC;Insecticida;0074;II;Maíz;Cogollero;Spodoptera frugiperda;0.125 - 0.15 L/ha;20 días;12 horas;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Algodón;Alabama;Alabama argillaceae ;0.15 - 0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Algodón;Spodoptera;Spodoptera frugiperda;0.15 - 0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Algodón;Trichoplusia;Trichoplusia ni ;0.15 - 0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Algodón;Pseudoplusia;Pseudoplusia includens;0.15 - 0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Ajonjolí;Trichoplusia;Trichoplusia ni ;0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Ajonjolí;Pseudoplusia;Pseudoplusia includens;0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Banano;Gusano peludo;Ceramidia viridis;0.2 - 0.3 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Repollo;Trichoplusia;Trichoplusia ni ;0.2 - 0.3 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Repollo;Pseudoplusia;Pseudoplusia includens;0.2 - 0.3 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Brocoli;Trichoplusia;Trichoplusia ni ;0.2 - 0.3 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Brocoli;Pseudoplusia;Pseudoplusia includens;0.2 - 0.3 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Colifor;Pseudoplusia;Pseudoplusia includens;0.2 - 0.3 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Fríjol;Estigme;Estigme acrea ;0.17 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Fríjol;Trichoplusia;Trichoplusia ni ;0.17 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Fríjol;Pseudoplusia;Pseudoplusia includens;0.17 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Caña de azucar;Caligo;Caligo ilinoeus;0.17 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Palma africana;Gusano cabrito;Opsiphanes casina;0.2 - 0.3 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Maní;Trichoplusia;Trichoplusia ni ;0.15 - 0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Maíz;Gusano cogollero;Spodoptera frugiperda;0.75 - 1 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Soya;Anticarsia;Anticarsia sp.;0.17 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Soya;Spodoptera;Spodoptera frugiperda;0.17 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Soya;Pseudoplusia;Pseudoplusia includens;0.17 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Tabaco;Heliothis;Heliothis sp.;0.15 - 0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Tabaco;Manduca;Manduca sexta ;0.15 - 0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Tabaco;Herse;Herse singulata ;0.15 - 0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Tabaco;Trichoplusia;Trichoplusia ni ;0.15 - 0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Tomate;Pseudoplusia;Pseudoplusia includens;0.15 - 0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Tomate;Manduca;Manduca sexta;0.15 - 0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Ají;Pseudoplusia;Pseudoplusia includens;0.15 - 0.2 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DIPEL® WG;Bacillus thuringiensis Var. Kurstaki;WG;Agente microbiano;1881;III;Yuca;Gusano cachón;Erinnys ello;0.2 - 0.3 kg/ha;SIN INFO;SIN INFO;;;;;;;;
DISARM® 480 SC;Fluoxastrobin;SC;Fungicida;1477;III;Clavel;Mancha foliar anillada;Cladosporium echinulatum;0.15 L/ha;N.A.;4 horas;;;;;;;;
DISARM® 480 SC;Fluoxastrobin;SC;Fungicida;1477;III;Rosas;Mildeo polvoso;Sphaerotheca panosa;0.3 - 0.4 L/ha;N.A.;4 horas;;;;;;;;
DISARM® 480 SC;Fluoxastrobin;SC;Fungicida;1477;III;Naranjo;Antracnosis;Colletotrichum acutatum;0.125 - 0.175 L/ha;14 días;12 horas;;;;;;;;
DISARM® 480 SC;Fluoxastrobin;SC;Fungicida;1477;III;Fresa;Moho gris;Botrytis cinerea ;0.175 L/ha;14 días;12 horas;;;;;;;;
DISARM® 480 SC;Fluoxastrobin;SC;Fungicida;1477;III;Uva;Moho gris;Botrytis cinerea ;0.175 L/ha;14 días;12 horas;;;;;;;;
DISARM® 480 SC;Fluoxastrobin;SC;Fungicida;1477;III;Mora;Moho gris;Botrytis cinerea ;0.175 L/ha;14 días;12 horas;;;;;;;;
DITHANETM 60 OF;Mancozeb;OF;Fungicida;3252;III;Banano;Sigatoka negra;Mycosphaerella fijiensis ;1.75 L/ha;0 días;4 horas;;;;;;;;
DITHANETM 60 OF;Mancozeb;OF;Fungicida;3252;III;Arroz;Manchado de grano;Bipolaris oryzae;2 - 2.5 L/ha;7 días;24 horas;;;;;;;;
DITHANETM 60 OF;Mancozeb;OF;Fungicida;3252;III;Papa;Gota;Phytophthora infestans;0.5 - 0.75 L/ha;14 días;24 horas;;;;;;;;
DITHANETM 60 OF;Mancozeb;OF;Fungicida;3252;III;Tomate de árbol;Antracnosis;Colletotrichum gloesporoides ;1 - 1.5 L/ha;14 días;24 horas;;;;;;;;
DITHANETM 60 OF;Mancozeb;OF;Fungicida;3252;III;Cebolla;;Alternaria porri;0.5 -0.75 L/ha;7 días;24 horas;;;;;;;;
DITHANETM 60 OF;Mancozeb;OF;Fungicida;3252;III;Tomate;Gota;Phytophthora infestans;0.5 -0.75 L/ha;14 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Fríjol;Mildeo velloso   ;Phytophthora phaseoli;2 - 3 L/ha;4 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Fríjol;Antracnosis;Colletotrichum lindemuthianum;2 - 3 L/ha;4 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Arveja;Mildeo velloso   ;Phytophthora phaseoli;2 - 3 L/ha;4 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Arveja;Antracnosis;Colletotrichum lindemuthianum;2 - 3 L/ha;4 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Cebolla;Mildeo velloso   ;Peronospora destructor;2 - 3 L/ha;7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Cebolla;Mancha púrpura;Alternaria porri;2 - 3 L/ha;7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Cebolla;Añublo de la hoja;Botrytis spp.;2 - 3 L/ha;7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Ajo ;Mildeo velloso   ;Peronospora destructor;2 - 3 L/ha;7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Ajo ;Mancha púrpura;Alternaria porri;2 - 3 L/ha;7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Ajo ;Añublo de la hoja;Botrytis spp.;2 - 3 L/ha;7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Cebada;Cenicilla;Oidium sp.;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Cebada;Mancha reticular;Helminthosporium teres;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Cebada;Mancha cornún;Helminthosporium sativum;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Cebada;Escaldado de la hoja;Rhynchosporium secalis;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Trigo;Cenicilla;Oidium sp.;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Trigo;Mancha reticular;Helminthosporium teres;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Trigo;Mancha cornún;Helminthosporium sativum;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Trigo;Escaldado de la hoja;Rhynchosporium secalis;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Vid;Mildeo velloso   ;Plasmopara vitícola;4 - 8 cc/L de mezcla;14 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Papa;Gota;Phytophthora infestans;2 - 3 L/ha;14 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Papa;Gota temprana;Alternaria solani;2 - 3 L/ha;14 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Tomate;Gota;Phytophthora infestans;2 - 3 L/ha;14 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Tomate;Gota temprana;Alternaria solani;2 - 3 L/ha;14 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Arroz;Mancha lineal;Cercospora oryzae;4 - 6 L/ha;7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Arroz;Mancha circular;Helminthosporiun oryzae;4 - 6 L/ha;7 días;24 horas;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Banano;Sigatoka amarilla;Cercospora musae;3 - 3.5 L/ha;N.A.;Al secarse el follaje;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Banano;Sigatoka negra;Mycosphaerella fijiensis;3 - 3.5 L/ha;N.A.;Al secarse el follaje;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Plátano;Sigatoka amarilla;Cercospora musae;3 - 3.5 L/ha;N.A.;Al secarse el follaje;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Plátano;Sigatoka negra;Mycosphaerella fijiensis;3 - 3.5 L/ha;N.A.;Al secarse el follaje;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Clavel;Mancha anillada;Cladosporium echinulatum;2 - 3 cc/L de mezcla;N.A.;Al secarse el follaje;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Rosas;Mancha negra de la rosa;Diplocarpon rosae;2 - 3 cc/L de mezcla;N.A.;Al secarse el follaje;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Crisantemo;Moho gris;Botrytis cinerea;2 - 3 cc/L de mezcla;N.A.;Al secarse el follaje;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Crisantemo;Tizón;Ascochyta sp.;2 - 3 cc/L de mezcla;N.A.;Al secarse el follaje;;;;;;;;
DITHANETM F-448;Mancozeb;SC;Fungicida;1505;III;Crisantemo;Mancha foliar;Septoria leucanthemi;2 - 3 cc/L de mezcla;N.A.;Al secarse el follaje;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Fríjol;Mildeo velloso   ;Phytophthora phaseoli;2 - 3 L/ha;4 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Fríjol;Antracnosis;Colletotrichum lindemuthianum;2 - 3 L/ha;4 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Arveja;Mildeo velloso   ;Phytophthora phaseoli;2 - 3 L/ha;4 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Arveja;Antracnosis;Colletotrichum lindemuthianum;2 - 3 L/ha;4 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Cebolla;Mildeo velloso   ;Peronospora destructor;2 - 3 L/ha;7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Cebolla;Mancha púrpura;Alternaria porri;2 - 3 L/ha;7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Cebolla;Añublo de la hoja;Botrytis spp.;2 - 3 L/ha;7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Ajo ;Mildeo velloso   ;Peronospora destructor;2 - 3 L/ha;7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Ajo ;Mancha púrpura;Alternaria porri;2 - 3 L/ha;7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Ajo ;Añublo de la hoja;Botrytis spp.;2 - 3 L/ha;7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Cebada;Cenicilla;Oidium sp.;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Cebada;Mancha reticular;Helminthosporium teres;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Cebada;Mancha común;Helminthosporium sativum;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Cebada;Escaldado de la hoja;Rhynchosporium secalis;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Trigo;Cenicilla;Oidium sp.;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Trigo;Mancha reticular;Helminthosporium teres;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Trigo;Mancha común;Helminthosporium sativum;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Trigo;Escaldado de la hoja;Rhynchosporium secalis;2 - 3 L/ha;5-7 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Vid;Mildeo velloso   ;Plasmopara vitícola;4 - 8 cc/L de mezcla;14 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Papa;Gota;Phytophthora infestans;2 - 3 L/ha;14 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Papa;Gota temprana;Alternaria solani;2 - 3 L/ha;14 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Tomate;Gota;Phytophthora infestans;2 - 3 L/ha;14 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Tomate;Gota temprana;Alternaria solani;2 - 3 L/ha;14 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Tomate;Mancha septoria ;Septoria lycopersici;2 - 3 L/ha;14 días;24 horas;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Banano;Sigatoka amarilla;Cercospora musae;3 - 3.5 L/ha;N.A.;Al secarse el follaje;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Banano;Sigatoka negra;Mycosphaerella fijiensis;3 - 3.5 L/ha;N.A.;Al secarse el follaje;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Plátano;Sigatoka amarilla;Cercospora musae;3 - 3.5 L/ha;N.A.;Al secarse el follaje;;;;;;;;
DITHANE™ F-MB;Mancozeb;SC;Fungicida;1679;III;Plátano;Sigatoka negra;Mycosphaerella fijiensis;3 - 3.5 L/ha;N.A.;Al secarse el follaje;;;;;;;;
